Price,Year
801500,21/10/17
709000,21/10/17
790000,21/10/17
1430000,21/10/17
1542000,21/10/17
1380000,21/10/17
1635000,21/10/17
1360000,21/10/17
900000,21/10/17
487500,21/10/17
1189000,21/10/17
820000,21/10/17
750000,21/10/17
925000,21/10/17
552500,21/10/17
1740000,21/10/17
567500,21/10/17
1100000,21/10/17
735000,21/10/17
686000,21/10/17
1215000,21/10/17
1315000,21/10/17
1045000,21/10/17
1090000,21/10/17
962500,21/10/17
1055000,21/10/17
1375000,21/10/17
5600000,21/10/17
660000,21/10/17
456000,21/10/17
871000,21/10/17
795000,21/10/17
891000,21/10/17
540000,21/10/17
765000,21/10/17
1400000,21/10/17
2300000,21/10/17
1000000,21/10/17
1395000,21/10/17
1785000,21/10/17
,21/10/17
835000,21/10/17
1035000,21/10/17
1516000,21/10/17
732000,21/10/17
869000,21/10/17
1201000,21/10/17
700000,21/10/17
730000,21/10/17
606000,21/10/17
920000,21/10/17
550000,21/10/17
,21/10/17
546000,21/10/17
447500,21/10/17
730000,21/10/17
1000000,21/10/17
1011000,21/10/17
,21/10/17
1170000,21/10/17
,21/10/17
1907000,21/10/17
,21/10/17
438000,21/10/17
1205000,21/10/17
1260000,21/10/17
,21/10/17
896000,21/10/17
536000,21/10/17
470000,21/10/17
1185000,21/10/17
1550000,21/10/17
1300000,21/10/17
,21/10/17
1080000,21/10/17
1850000,21/10/17
1225000,21/10/17
1242000,21/10/17
650000,21/10/17
737500,21/10/17
,21/10/17
1750000,21/10/17
880000,21/10/17
715000,21/10/17
640000,21/10/17
,21/10/17
632000,21/10/17
535000,21/10/17
1661000,21/10/17
,21/10/17
1221000,21/10/17
790000,21/10/17
520000,21/10/17
600000,21/10/17
530000,21/10/17
515000,21/10/17
610000,21/10/17
750000,21/10/17
725000,21/10/17
570000,21/10/17
820000,21/10/17
750000,21/10/17
3445000,21/10/17
2285000,21/10/17
1980000,21/10/17
1285000,21/10/17
585000,21/10/17
482500,21/10/17
2300000,21/10/17
1731500,21/10/17
1290000,21/10/17
710000,21/10/17
735000,21/10/17
460000,21/10/17
1025000,21/10/17
1215000,21/10/17
1516000,21/10/17
3550000,21/10/17
330000,21/10/17
438000,21/10/17
1011000,21/10/17
960000,21/10/17
441000,21/10/17
1240000,21/10/17
950000,21/10/17
1036000,21/10/17
1000000,21/10/17
840000,21/10/17
1405000,21/10/17
558000,21/10/17
568750,21/10/17
455000,21/10/17
935383,21/10/17
435000,21/10/17
1173000,21/10/17
643000,21/10/17
1815000,21/10/17
515000,21/10/17
512000,21/10/17
599000,21/10/17
920000,21/10/17
850000,21/10/17
597500,22/04/17
1005000,22/04/17
852000,22/04/17
690000,22/04/17
,22/04/17
1912500,22/04/17
1285000,22/04/17
1150000,22/04/17
,22/04/17
690000,22/04/17
1680000,22/04/17
,22/04/17
782000,22/04/17
845000,22/04/17
1107000,22/04/17
641500,22/04/17
1340000,22/04/17
1270000,22/04/17
647000,22/04/17
646500,22/04/17
2080000,22/04/17
1000000,22/04/17
835000,22/04/17
1990000,22/04/17
,22/04/17
1502000,22/04/17
1221000,22/04/17
1640000,22/04/17
,22/04/17
2303000,22/04/17
530000,22/04/17
585750,22/04/17
1005000,22/04/17
1200000,22/04/17
1075000,22/04/17
530000,22/04/17
530000,22/04/17
1500000,22/04/17
1207000,22/04/17
770000,22/04/17
820000,22/04/17
599500,22/04/17
655000,22/04/17
685000,22/04/17
828000,22/04/17
646000,22/04/17
831000,22/04/17
617000,22/04/17
,22/04/17
,22/04/17
,22/04/17
1270000,22/04/17
995000,22/04/17
330000,22/04/17
725000,22/04/17
460000,22/04/17
996500,22/04/17
742000,22/04/17
547000,22/04/17
795000,22/04/17
786000,22/04/17
1225000,22/04/17
760000,22/04/17
801000,22/04/17
1075000,22/04/17
410000,22/04/17
600000,22/04/17
447000,22/04/17
660000,22/04/17
477000,22/04/17
425000,22/04/17
605000,22/04/17
705000,22/04/17
540000,22/04/17
581000,22/04/17
630000,22/04/17
782000,22/04/17
1090000,22/04/17
680000,22/04/17
1640000,22/04/17
1500000,22/04/17
1488000,22/04/17
1441000,22/04/17
1135000,22/04/17
620000,22/04/17
1800000,22/04/17
730000,22/04/17
,22/04/17
1070000,22/04/17
,22/04/17
612500,22/04/17
707000,22/04/17
700000,22/04/17
415500,22/04/17
599000,22/04/17
698000,22/04/17
1205000,22/04/17
961000,22/04/17
807000,22/04/17
651000,22/04/17
780000,22/04/17
605000,22/04/17
575000,22/04/17
1405000,22/04/17
1205000,22/04/17
1165000,22/04/17
1125000,22/04/17
1330000,22/04/17
1388000,22/04/17
820000,22/04/17
705000,22/04/17
,22/04/17
911000,22/04/17
732000,22/04/17
880000,22/04/17
993000,22/04/17
1271000,22/04/17
610000,22/04/17
682000,22/04/17
657000,22/04/17
810000,22/04/17
950000,22/04/17
921000,22/04/17
490000,22/04/17
510000,22/04/17
582000,22/04/17
605000,22/04/17
634000,22/04/17
921000,22/04/17
1115000,22/04/17
616000,22/04/17
903000,22/04/17
902500,22/04/17
528000,22/04/17
,22/04/17
736000,22/04/17
1402000,22/04/17
1205000,22/04/17
,22/04/17
760000,22/04/17
925000,22/04/17
720000,22/04/17
610000,22/04/17
752000,22/04/17
,22/04/17
675000,22/04/17
895000,22/04/17
683000,22/04/17
279000,22/04/17
1471000,22/04/17
1395000,22/04/17
,22/04/17
578000,22/04/17
805000,22/04/17
1140000,22/04/17
950000,22/04/17
958000,22/04/17
510500,22/04/17
640000,22/04/17
1060000,22/04/17
1310000,22/04/17
1850000,22/04/17
1405000,22/04/17
1290000,22/04/17
2815000,22/04/17
665000,22/04/17
530000,22/04/17
741000,22/04/17
910000,22/04/17
938000,22/04/17
1255000,22/04/17
420500,22/04/17
1416000,22/04/17
665000,22/04/17
956000,22/04/17
1650000,22/04/17
467000,22/04/17
625000,22/04/17
447000,22/04/17
440000,22/04/17
2990000,22/04/17
1006000,22/04/17
1200000,22/04/17
1590000,22/04/17
,22/04/17
1145000,22/04/17
1205500,22/04/17
1042500,22/04/17
1710000,22/04/17
380000,22/04/17
815000,22/04/17
620000,22/04/17
520000,22/04/17
652000,22/04/17
1017500,22/04/17
,22/04/17
910000,22/04/17
661000,22/04/17
530500,22/04/17
525000,22/04/17
950000,22/04/17
910000,22/04/17
1215000,22/04/17
610000,22/04/17
801000,22/04/17
1010000,22/04/17
640000,22/04/17
730000,22/04/17
395000,22/04/17
550000,22/04/17
1330000,22/04/17
940000,22/04/17
721500,22/04/17
1280000,22/04/17
950000,22/04/17
861000,22/04/17
463000,22/04/17
446000,22/04/17
1024000,22/04/17
1732000,22/04/17
660000,22/04/17
1405000,22/04/17
850000,22/04/17
792500,22/04/17
660000,22/04/17
825000,22/04/17
1361000,22/04/17
480000,22/04/17
596000,22/04/17
970000,22/04/17
841000,22/04/17
756000,22/04/17
560000,22/04/17
772000,22/04/17
707000,22/04/17
1647000,22/04/17
,22/04/17
1550000,22/04/17
1302000,22/04/17
640000,22/04/17
685000,22/04/17
486000,22/04/17
915000,22/04/17
5733000,22/04/17
520000,22/04/17
750000,22/04/17
,22/04/17
1250000,22/04/17
1215000,22/04/17
761000,22/04/17
932500,22/04/17
495000,22/04/17
510500,22/04/17
504500,22/04/17
400000,22/04/17
490000,22/04/17
935000,22/04/17
975000,22/04/17
,22/04/17
1053000,22/04/17
490000,22/04/17
395000,22/04/17
905000,22/04/17
1256000,22/04/17
1120000,22/04/17
911000,22/07/17
1190000,22/07/17
310000,22/07/17
1472000,22/07/17
454000,22/07/17
635000,22/07/17
1360000,22/07/17
620000,22/07/17
730000,22/07/17
805000,22/07/17
510000,22/07/17
645000,22/07/17
486000,22/07/17
855000,22/07/17
1035000,22/07/17
1310000,22/07/17
1450000,22/07/17
1060000,22/07/17
711000,22/07/17
800000,22/07/17
2668000,22/07/17
1750000,22/07/17
620000,22/07/17
906000,22/07/17
1640000,22/07/17
1610000,22/07/17
860000,22/07/17
755000,22/07/17
874000,22/07/17
560000,22/07/17
620000,22/07/17
1500000,22/07/17
450000,22/07/17
560000,22/07/17
1120000,22/07/17
1110000,22/07/17
1260000,22/07/17
1790000,22/07/17
999000,22/07/17
680000,22/07/17
1830000,22/07/17
,22/07/17
920000,22/07/17
796000,22/07/17
1630000,22/07/17
825000,22/07/17
655000,22/07/17
977500,22/07/17
639000,22/07/17
1138000,22/07/17
1285000,22/07/17
890000,22/07/17
1080000,22/07/17
1000000,22/07/17
607500,22/07/17
500000,22/07/17
515000,22/07/17
510000,22/07/17
592500,22/07/17
595000,22/07/17
1005000,22/07/17
669000,22/07/17
880000,22/07/17
560000,22/07/17
895000,22/07/17
710000,22/07/17
572000,22/07/17
505000,22/07/17
1530000,22/07/17
816000,22/07/17
1385000,22/07/17
547000,22/07/17
472500,22/07/17
895000,22/07/17
724000,22/07/17
1975000,22/07/17
1200000,22/07/17
635000,22/07/17
630000,22/07/17
730000,22/07/17
600000,22/07/17
545000,22/07/17
1620000,22/07/17
326000,22/07/17
1535000,22/07/17
2590000,22/07/17
891000,22/07/17
742000,22/07/17
1011000,22/07/17
600500,22/07/17
665000,22/07/17
645000,22/07/17
519500,22/07/17
656000,22/07/17
1182000,22/07/17
1800000,22/07/17
1832000,22/07/17
493000,22/07/17
435000,22/07/17
725000,22/07/17
741000,22/07/17
550000,22/07/17
1930000,22/07/17
1405000,22/07/17
1270500,22/07/17
735000,22/07/17
590000,22/07/17
1460000,22/07/17
1535000,22/07/17
,22/07/17
1205000,22/07/17
525000,22/07/17
520000,22/07/17
576000,22/07/17
472000,22/07/17
880000,22/07/17
918000,22/07/17
777000,22/07/17
880000,22/07/17
591000,22/07/17
565000,22/07/17
560000,22/07/17
447000,22/07/17
900000,22/07/17
910000,22/07/17
710000,22/07/17
670000,22/07/17
1005000,22/07/17
468000,22/07/17
650000,22/07/17
1638000,22/07/17
,22/07/17
640000,22/07/17
420000,22/07/17
375000,22/07/17
326000,22/07/17
412250,22/07/17
371500,22/07/17
,22/07/17
620000,22/07/17
725000,22/07/17
1101000,22/07/17
926000,22/07/17
,22/07/17
362000,22/07/17
309000,22/07/17
1267000,22/07/17
611000,22/07/17
755000,22/07/17
862000,22/07/17
815500,22/07/17
1780000,22/07/17
1006000,22/07/17
445000,22/07/17
1335000,22/07/17
352500,22/07/17
782500,22/07/17
1875000,22/07/17
1390000,22/07/17
643500,22/07/17
541000,22/07/17
,22/07/17
580000,22/07/17
706000,22/07/17
637000,22/07/17
559000,22/07/17
392000,22/07/17
980000,22/07/17
785500,22/07/17
495000,22/07/17
760500,22/07/17
419000,22/07/17
,22/07/17
1590000,22/07/17
1710000,22/07/17
1667500,22/07/17
882500,22/07/17
910000,22/07/17
777000,22/07/17
510000,22/07/17
,22/07/17
431000,22/07/17
1651000,22/07/17
770000,22/07/17
1040000,22/07/17
1120000,22/07/17
886000,22/07/17
601000,22/07/17
810000,22/07/17
747500,22/07/17
420000,22/07/17
1340000,22/07/17
580000,22/07/17
360000,22/07/17
533000,22/07/17
1220000,22/07/17
500000,22/07/17
438000,22/07/17
859000,22/07/17
740000,22/07/17
620000,22/07/17
512000,22/07/17
463500,22/07/17
530000,22/07/17
446000,22/07/17
520000,22/07/17
725500,22/07/17
688000,22/07/17
630000,22/07/17
502000,22/07/17
1215000,22/07/17
731000,22/07/17
631000,22/07/17
715500,22/07/17
920000,22/07/17
822000,22/07/17
988000,22/07/17
855000,22/07/17
630000,22/07/17
830000,22/07/17
710000,22/07/17
850000,22/07/17
383000,22/07/17
463000,22/07/17
471500,22/07/17
412500,22/07/17
665000,22/07/17
,22/07/17
850000,22/07/17
915000,22/07/17
1591000,22/07/17
1490000,22/07/17
1440000,22/07/17
400000,22/07/17
1407000,22/07/17
415000,23/09/17
1255000,23/09/17
1830000,23/09/17
860000,23/09/17
850000,23/09/17
575000,23/09/17
565000,23/09/17
420000,23/09/17
760000,23/09/17
1620000,23/09/17
585000,23/09/17
750000,23/09/17
980000,23/09/17
970000,23/09/17
1312000,23/09/17
,23/09/17
,23/09/17
1130000,23/09/17
928000,23/09/17
1210000,23/09/17
890500,23/09/17
1311750,23/09/17
917500,23/09/17
1140000,23/09/17
,23/09/17
988000,23/09/17
830000,23/09/17
1032000,23/09/17
2290000,23/09/17
2325000,23/09/17
882500,23/09/17
755000,23/09/17
748000,23/09/17
800000,23/09/17
724000,23/09/17
764000,23/09/17
900000,23/09/17
1335000,23/09/17
,23/09/17
1330000,23/09/17
815000,23/09/17
1312000,23/09/17
485000,23/09/17
930000,23/09/17
1675000,23/09/17
2525000,23/09/17
945000,23/09/17
786000,23/09/17
1356000,23/09/17
,23/09/17
1555000,23/09/17
1229000,23/09/17
,23/09/17
,23/09/17
466000,23/09/17
653000,23/09/17
818000,23/09/17
,23/09/17
974250,23/09/17
630500,23/09/17
,23/09/17
2750000,23/09/17
1051000,23/09/17
525000,23/09/17
575500,23/09/17
1150000,23/09/17
1247000,23/09/17
1325000,23/09/17
1360000,23/09/17
,23/09/17
402000,23/09/17
1770000,23/09/17
1065000,23/09/17
522000,23/09/17
1331000,23/09/17
892000,23/09/17
745000,23/09/17
1010000,23/09/17
607000,23/09/17
448000,23/09/17
655000,23/09/17
1010800,23/09/17
,23/09/17
1840000,23/09/17
2850000,23/09/17
830000,23/09/17
533000,23/09/17
392500,23/09/17
403000,23/09/17
381000,23/09/17
646000,23/09/17
553500,23/09/17
,23/09/17
686000,23/09/17
685000,23/09/17
1210000,23/09/17
890000,23/09/17
600000,23/09/17
851000,23/09/17
1015000,23/09/17
795000,23/09/17
1160000,23/09/17
1160000,23/09/17
800000,23/09/17
1385000,23/09/17
1286000,23/09/17
1000000,23/09/17
960000,23/09/17
,23/09/17
735000,23/09/17
517000,23/09/17
600000,23/09/17
640000,23/09/17
555000,23/09/17
552000,23/09/17
840500,23/09/17
1222000,23/09/17
1180000,23/09/17
677000,23/09/17
1235000,23/09/17
525000,23/09/17
431000,23/09/17
445000,23/09/17
335000,23/09/17
632000,23/09/17
607500,23/09/17
575000,23/09/17
563000,23/09/17
695000,23/09/17
990000,23/09/17
715000,23/09/17
2123500,23/09/17
1232500,23/09/17
1310000,23/09/17
,23/09/17
1890000,23/09/17
775000,23/09/17
895000,23/09/17
837000,23/09/17
950000,23/09/17
,23/09/17
645000,23/09/17
646000,23/09/17
625000,23/09/17
552500,23/09/17
601000,23/09/17
735000,23/09/17
1290000,23/09/17
562000,23/09/17
580500,23/09/17
1710000,23/09/17
1300000,23/09/17
800000,23/09/17
791100,23/09/17
775000,23/09/17
1300000,23/09/17
1730000,23/09/17
,23/09/17
1460000,23/09/17
1100000,23/09/17
452500,23/09/17
1100000,23/09/17
799000,23/09/17
605000,23/09/17
634000,23/09/17
1350000,23/09/17
586000,23/09/17
600000,23/09/17
678000,23/09/17
1285000,23/09/17
1190000,23/09/17
2450000,23/09/17
1214000,23/09/17
1631888,23/09/17
850000,23/09/17
1051000,23/09/17
563250,23/09/17
845000,23/09/17
705000,23/09/17
590000,23/09/17
785000,23/09/17
,23/09/17
532000,23/09/17
600000,23/09/17
609000,23/09/17
732500,23/09/17
445000,23/09/17
1315000,23/09/17
,23/09/17
3600000,23/09/17
952000,23/09/17
985000,23/09/17
1325000,23/09/17
1071000,23/09/17
870000,23/09/17
915000,23/09/17
790000,23/09/17
1300000,23/09/17
1911000,23/09/17
770000,23/09/17
781500,23/09/17
637000,23/09/17
650000,23/09/17
537000,23/09/17
540000,23/09/17
553500,23/09/17
568000,23/09/17
1360000,23/09/17
840000,23/09/17
760000,23/09/17
572500,23/09/17
960000,23/09/17
2800000,23/09/17
860000,23/09/17
605000,23/09/17
572000,23/09/17
680000,23/09/17
600000,23/09/17
601000,23/09/17
1010000,23/09/17
1023000,23/09/17
411500,23/09/17
955000,23/09/17
1130000,23/09/17
,23/09/17
1630000,23/09/17
770000,23/09/17
660000,23/09/17
,23/09/17
296000,23/09/17
766000,23/09/17
652000,23/09/17
630000,23/09/17
810000,23/09/17
815000,23/09/17
481000,23/09/17
999000,23/09/17
752500,23/09/17
1142000,23/09/17
575000,23/09/17
741000,23/09/17
,23/09/17
740000,23/09/17
,23/09/17
283000,23/09/17
501000,23/09/17
415000,23/09/17
439000,23/09/17
815000,23/09/17
397500,23/09/17
470000,23/09/17
531000,23/09/17
665000,23/09/17
685000,23/09/17
665000,23/09/17
890000,23/09/17
1150000,23/09/17
1306000,23/09/17
880000,23/09/17
,23/09/17
753000,23/09/17
561000,23/09/17
1162000,23/09/17
835000,23/09/17
840500,23/09/17
,23/09/17
401000,23/09/17
1400000,23/09/17
1586000,23/09/17
1560000,23/09/17
853000,23/09/17
873000,23/09/17
1408000,23/09/17
1080000,23/09/17
1105000,23/09/17
840000,23/09/17
1355000,23/09/17
565000,23/09/17
1130000,23/09/17
800000,23/09/17
1340000,23/09/17
1287500,23/09/17
,23/09/17
1280000,23/09/17
,23/09/17
807500,23/09/17
330000,23/09/17
1015000,23/09/17
385000,23/09/17
1350000,23/09/17
1075000,23/09/17
945000,23/09/17
1000000,23/09/17
763000,23/09/17
743000,23/09/17
780000,23/09/17
1450000,23/09/17
1540000,23/09/17
840000,23/09/17
712000,23/09/17
769000,23/09/17
720000,23/09/17
,23/09/17
,23/09/17
600000,23/09/17
1463000,23/09/17
,23/09/17
,23/09/17
662000,23/09/17
820000,23/09/17
950000,23/09/17
655000,23/09/17
901000,23/09/17
565000,23/09/17
1190000,23/09/17
785000,23/09/17
865000,23/09/17
800000,23/09/17
1400000,23/09/17
1600000,23/09/17
490000,23/09/17
1600000,23/09/17
1520000,23/09/17
1200000,23/09/17
702000,23/09/17
1720000,23/09/17
,23/09/17
630000,23/09/17
,23/09/17
850000,23/09/17
1037000,23/09/17
1050000,23/09/17
535000,23/09/17
426000,23/09/17
1560000,23/09/17
730500,23/09/17
680000,23/09/17
1151000,23/09/17
817000,23/09/17
500000,23/09/17
658500,23/09/17
487000,23/09/17
666000,23/09/17
1330000,23/09/17
2175000,23/09/17
1800000,23/09/17
495000,23/09/17
648000,23/09/17
881000,23/09/17
917000,23/09/17
592000,23/09/17
645000,23/09/17
549500,23/09/17
897000,23/09/17
640000,23/09/17
2680000,23/09/17
3610000,23/09/17
617000,23/09/17
1625000,23/09/17
810000,23/09/17
,23/09/17
505000,23/09/17
657500,23/09/17
778000,23/09/17
675000,23/09/17
605000,23/09/17
600000,23/09/17
770000,23/09/17
736000,23/09/17
895000,23/09/17
585000,23/09/17
1465000,23/09/17
1910000,23/09/17
800000,23/09/17
2350000,23/09/17
855000,23/09/17
710000,23/09/17
746000,23/09/17
751000,23/09/17
600000,23/09/17
1385000,23/09/17
1515000,23/09/17
1561000,23/09/17
700000,23/09/17
582500,23/09/17
720000,23/09/17
650000,23/09/17
540000,23/09/17
1600000,23/09/17
903000,23/09/17
3155000,23/09/17
475000,23/09/17
1260000,23/09/17
597500,23/09/17
915000,23/09/17
920000,23/09/17
1000000,23/09/17
1180000,23/09/17
1400000,23/09/17
880000,23/09/17
515000,23/09/17
430000,23/09/17
742000,23/09/17
1062000,23/09/17
1025000,23/09/17
1280000,23/09/17
1660000,23/09/17
832000,23/09/17
,23/09/17
401000,23/09/17
525000,23/09/17
540000,23/09/17
857000,23/09/17
740000,23/09/17
1455000,23/09/17
515000,23/09/17
970000,23/12/17
1025000,23/12/17
1950000,23/12/17
1160000,23/12/17
850000,23/12/17
718000,23/12/17
1681000,23/12/17
1183000,23/12/17
1000000,23/12/17
727500,23/12/17
1710000,23/12/17
555500,23/12/17
,23/12/17
,23/12/17
1960000,23/12/17
,23/12/17
910000,23/12/17
862000,23/12/17
652000,23/12/17
1740000,23/12/17
1185000,23/12/17
1389000,23/12/17
663000,23/12/17
1320500,23/12/17
1280000,23/12/17
,23/12/17
1420000,23/12/17
1182000,23/12/17
1420000,23/12/17
490000,23/12/17
,23/12/17
1758000,23/12/17
1570000,23/12/17
1300000,23/12/17
629000,23/12/17
669000,23/12/17
850000,23/12/17
825000,23/12/17
,23/12/17
5500000,23/12/17
1415000,23/12/17
1262000,23/12/17
1880000,23/12/17
,23/12/17
750000,23/12/17
1011000,23/12/17
1010000,23/12/17
970000,23/12/17
978000,23/12/17
970000,23/12/17
1255000,23/12/17
1182000,23/12/17
1470000,23/12/17
1225000,23/12/17
870000,23/12/17
1607500,23/12/17
679000,23/12/17
1827000,23/12/17
1855000,23/12/17
1950000,23/12/17
837000,23/12/17
3825000,23/12/17
567000,23/12/17
1391000,23/12/17
1580000,23/12/17
,23/12/17
711000,23/12/17
1222000,23/12/17
1100000,23/12/17
743000,23/12/17
1675000,23/12/17
1120000,23/12/17
620000,23/12/17
810000,23/12/17
955000,23/12/17
888000,23/12/17
,23/12/17
645000,23/12/17
799000,23/12/17
766000,23/12/17
962000,23/12/17
1090000,23/12/17
1010000,23/12/17
795000,23/12/17
587000,23/12/17
905000,23/12/17
965000,23/12/17
950000,23/12/17
,23/12/17
479250,23/12/17
380000,23/12/17
630000,23/12/17
688000,23/12/17
590500,23/12/17
567000,23/12/17
